state_fips_code,end_code,domaincat_desc,watershed_code,short_desc,commodity_desc,load_time,state_alpha,agg_level_desc,county_ansi,prodn_practice_desc,statisticcat_desc,domain_desc,class_desc,source_desc,zip_5,county_code,CV (%),country_code,region_desc,asd_desc,country_name,group_desc,state_name,watershed_desc,reference_period_desc,Value,asd_code,sector_desc,begin_code,location_desc,county_name,state_ansi,year,unit_desc,util_practice_desc,week_ending,congr_district_code,freq_desc
99,08,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2014-02-28 15:04:35.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,162,,ANIMALS & PRODUCTS,08,US TOTAL,,,2012,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2014-02-28 15:04:35.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,168,,ANIMALS & PRODUCTS,09,US TOTAL,,,2012,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2014-02-28 15:04:35.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,169,,ANIMALS & PRODUCTS,10,US TOTAL,,,2012,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2014-02-28 15:04:35.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,165,,ANIMALS & PRODUCTS,11,US TOTAL,,,2012,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2014-02-28 15:04:35.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,168,,ANIMALS & PRODUCTS,12,US TOTAL,,,2012,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MARKETING YEAR,142,,ANIMALS & PRODUCTS,00,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2021-07-30 15:01:19.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,YEAR,142,,ANIMALS & PRODUCTS,00,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,01,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,136,,ANIMALS & PRODUCTS,01,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,139,,ANIMALS & PRODUCTS,02,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,148,,ANIMALS & PRODUCTS,03,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,147,,ANIMALS & PRODUCTS,04,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,137,,ANIMALS & PRODUCTS,05,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,133,,ANIMALS & PRODUCTS,06,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,138,,ANIMALS & PRODUCTS,07,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,134,,ANIMALS & PRODUCTS,08,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,132,,ANIMALS & PRODUCTS,09,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,145,,ANIMALS & PRODUCTS,10,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,153,,ANIMALS & PRODUCTS,11,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2013-02-28 15:06:59.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,157,,ANIMALS & PRODUCTS,12,US TOTAL,,,2011,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MARKETING YEAR,117,,ANIMALS & PRODUCTS,00,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2020-07-31 15:04:55.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,YEAR,121,,ANIMALS & PRODUCTS,00,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,01,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,110,,ANIMALS & PRODUCTS,01,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,113,,ANIMALS & PRODUCTS,02,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,117,,ANIMALS & PRODUCTS,03,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,124,,ANIMALS & PRODUCTS,04,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,124,,ANIMALS & PRODUCTS,05,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,122,,ANIMALS & PRODUCTS,06,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,122,,ANIMALS & PRODUCTS,07,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,123,,ANIMALS & PRODUCTS,08,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,118,,ANIMALS & PRODUCTS,09,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,121,,ANIMALS & PRODUCTS,10,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,125,,ANIMALS & PRODUCTS,11,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,130,,ANIMALS & PRODUCTS,12,US TOTAL,,,2010,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MARKETING YEAR,105,,ANIMALS & PRODUCTS,00,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2019-07-31 15:10:36.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,YEAR,108,,ANIMALS & PRODUCTS,00,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,01,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,107,,ANIMALS & PRODUCTS,01,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,106,,ANIMALS & PRODUCTS,02,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,107,,ANIMALS & PRODUCTS,03,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,111,,ANIMALS & PRODUCTS,04,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,111,,ANIMALS & PRODUCTS,05,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,109,,ANIMALS & PRODUCTS,06,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,109,,ANIMALS & PRODUCTS,07,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,109,,ANIMALS & PRODUCTS,08,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,106,,ANIMALS & PRODUCTS,09,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,104,,ANIMALS & PRODUCTS,10,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,105,,ANIMALS & PRODUCTS,11,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,106,,ANIMALS & PRODUCTS,12,US TOTAL,,,2009,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MARKETING YEAR,110,,ANIMALS & PRODUCTS,00,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,00,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2018-07-30 15:00:12.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,YEAR,114,,ANIMALS & PRODUCTS,00,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,ANNUAL
99,01,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,117,,ANIMALS & PRODUCTS,01,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,120,,ANIMALS & PRODUCTS,02,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,118,,ANIMALS & PRODUCTS,03,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,116,,ANIMALS & PRODUCTS,04,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,120,,ANIMALS & PRODUCTS,05,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,118,,ANIMALS & PRODUCTS,06,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,114,,ANIMALS & PRODUCTS,07,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,117,,ANIMALS & PRODUCTS,08,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,CALVES,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,113,,ANIMALS & PRODUCTS,09,US TOTAL,,,2008,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
